transaction_id,student_id,session_id,problem_name,post_test_score,corresponding_question,used_ai_on_corresponding_item
c8b4670e0053273191f90a6da3047741,Stu_573091db86ecbaa146d2c00006274c08,ctat_session_8602252d-520f-742a-e64c-42800dd4b625,10. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,9. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
cbf0306973e24da2950aca995bd61854,Stu_578cf7d53cb818c62ee736fc37f61478,ctat_session_36caa716-7d3c-a24d-5ad9-d1172a20a384,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,0,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
f79b27d9047b77005a195650e7a9828f,Stu_578cf7d53cb818c62ee736fc37f61478,ctat_session_36caa716-7d3c-a24d-5ad9-d1172a20a384,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,0,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
28995d1fd4ac0484a79f32586dbd7623,Stu_578cf7d53cb818c62ee736fc37f61478,ctat_session_36caa716-7d3c-a24d-5ad9-d1172a20a384,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,0,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
a79c442d016a2c8b9b3f11760a494d0c,Stu_578cf7d53cb818c62ee736fc37f61478,ctat_session_36caa716-7d3c-a24d-5ad9-d1172a20a384,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
57cbe1504a7e703b115158af3f7f98f3,Stu_57aa4dcc072258f9023596c63deeac35,ctat_session_918d7bb4-9221-79f2-9380-555b125c186d,2. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,1. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
23ec8a21245db913baf84a8d4580891a,Stu_57aa4dcc072258f9023596c63deeac35,ctat_session_918d7bb4-9221-79f2-9380-555b125c186d,10. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,9. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,0.5
9a60ad90a8bc0148781429f8b1547641,Stu_57ea178b1556672036ed5a991a0b4ea0,ctat_session_c73eb361-a702-69b9-82aa-ceb5987dc9be,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,0,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
1121aadeb866fe525b307a9f8e26e024,Stu_57ea178b1556672036ed5a991a0b4ea0,ctat_session_c73eb361-a702-69b9-82aa-ceb5987dc9be,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,0,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
adbc1589a5cf7eb08302ab82109c1358,Stu_57ea178b1556672036ed5a991a0b4ea0,ctat_session_c73eb361-a702-69b9-82aa-ceb5987dc9be,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
273565b6c3031ee929faef74e89c6a50,Stu_57ea178b1556672036ed5a991a0b4ea0,ctat_session_c73eb361-a702-69b9-82aa-ceb5987dc9be,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
ea70914b0fda6c5f7149dfbb09bff338,Stu_5801b679f5caad0b54a94b1e90888d44,ctat_session_f35031f3-8440-ec0a-866c-bae6adf94a5b,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
e0d83d2e7343c556916c0356c232911e,Stu_5801b679f5caad0b54a94b1e90888d44,ctat_session_f35031f3-8440-ec0a-866c-bae6adf94a5b,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.5
e6750e80fb3bdd19e004d33170defc12,Stu_5801b679f5caad0b54a94b1e90888d44,ctat_session_f35031f3-8440-ec0a-866c-bae6adf94a5b,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
46b159965bc2a7c42a26da4d2bf50fb6,Stu_5801b679f5caad0b54a94b1e90888d44,ctat_session_f35031f3-8440-ec0a-866c-bae6adf94a5b,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
2f574e5b8afb2ad3a4e13c8e436fbe13,Stu_580c7d00d34b2cfa68d0b179674e4a66,ctat_session_2ee3bf23-bbf9-8d3c-4e2c-d6d8d09c9796,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
4f50171eab7fb717ca223e427ddaacf0,Stu_580c7d00d34b2cfa68d0b179674e4a66,ctat_session_2ee3bf23-bbf9-8d3c-4e2c-d6d8d09c9796,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
addf1a2574703e2e49efa1b2627d2d7d,Stu_580c7d00d34b2cfa68d0b179674e4a66,ctat_session_2ee3bf23-bbf9-8d3c-4e2c-d6d8d09c9796,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
52bbc97a792456335cfeaddb1fed928d,Stu_580c7d00d34b2cfa68d0b179674e4a66,ctat_session_2ee3bf23-bbf9-8d3c-4e2c-d6d8d09c9796,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
b05113643616eabdbea78e3b28fff647,Stu_582657ca04d665774ee474ff583c7387,ctat_session_f2538f78-0d0e-ca12-31f5-9cd5436f45ab,2. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,1. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.5
08c3972519c1ed290977d9060dc53dfa,Stu_582657ca04d665774ee474ff583c7387,ctat_session_f2538f78-0d0e-ca12-31f5-9cd5436f45ab,4. Which of the following statements aligns best with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
46f9e530da1b37a89385a6979c204c0c,Stu_582657ca04d665774ee474ff583c7387,ctat_session_f2538f78-0d0e-ca12-31f5-9cd5436f45ab,10. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,9. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,0.5
839571e51485639be8246f2735b91fef,Stu_582786577f3bd46282df74f678046091,ctat_session_37882465-5fcf-cacd-069e-cd39e1c33f6a,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,0.5
e7046e749b1defb6ef1bfec162090967,Stu_582786577f3bd46282df74f678046091,ctat_session_37882465-5fcf-cacd-069e-cd39e1c33f6a,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
7e55e4248f18a72c37d8817eabcc1c33,Stu_582786577f3bd46282df74f678046091,ctat_session_37882465-5fcf-cacd-069e-cd39e1c33f6a,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
af2e96e43d391574343801a20fc940ee,Stu_582786577f3bd46282df74f678046091,ctat_session_37882465-5fcf-cacd-069e-cd39e1c33f6a,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.5
31d44b4e9ce511a65be9e422d11c2ac2,Stu_5835224f7c78471c26c37853f893d9a1,ctat_session_b83cfb00-bb63-84e9-284c-88b0cc51ddd4,2. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,1. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.5
141b42ca8c98e1529ccd8b259b40737e,Stu_5835224f7c78471c26c37853f893d9a1,ctat_session_b83cfb00-bb63-84e9-284c-88b0cc51ddd4,4. Which of the following statements aligns best with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
e29ce9ed04e0fc552e05eaaca1a3b966,Stu_5835224f7c78471c26c37853f893d9a1,ctat_session_b83cfb00-bb63-84e9-284c-88b0cc51ddd4,10. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,9. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,0.5
e13ef22c06ce5fd65333fb6c5ce228a5,Stu_58c67d895cb004ce9f7b17edafca4d4a,ctat_session_88ef1464-166b-2075-6b3b-8b3922404dc8,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
c27728a0a28fd28cd63fd0d025e2fcdd,Stu_58c67d895cb004ce9f7b17edafca4d4a,ctat_session_88ef1464-166b-2075-6b3b-8b3922404dc8,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
a0e30005a39a19bd311369e8dc5743b3,Stu_58c67d895cb004ce9f7b17edafca4d4a,ctat_session_88ef1464-166b-2075-6b3b-8b3922404dc8,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
79abbb2b6b34b235265af03ac4c0af86,Stu_58c67d895cb004ce9f7b17edafca4d4a,ctat_session_88ef1464-166b-2075-6b3b-8b3922404dc8,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
3b03027d637647206c1477a1f2a3f6bc,Stu_591bbc971a1ab89d7648ef187c1c6310,ctat_session_c6da4e55-2c5a-2135-a218-6fe98a85563c,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,0.0
ef87672fab426531f4e5876140fb8c9c,Stu_591bbc971a1ab89d7648ef187c1c6310,ctat_session_c6da4e55-2c5a-2135-a218-6fe98a85563c,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
baceddfe8575738040ef4a372360ed32,Stu_59c4eb2b5c5eb688186fccd69593f183,ctat_session_97716047-30f2-f864-b124-664be3ee6dbc,2. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,1. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
bcce9457a72c5a3b65fe5aa4e9f55f39,Stu_59c4eb2b5c5eb688186fccd69593f183,ctat_session_97716047-30f2-f864-b124-664be3ee6dbc,4. Which of the following statements aligns best with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
1f20e5c38cced78938eb0a8acff4bb7b,Stu_59c4eb2b5c5eb688186fccd69593f183,ctat_session_97716047-30f2-f864-b124-664be3ee6dbc,10. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,9. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,0.0
509d82a1e5eb1f4a5a48211738b2bd64,Stu_5b389ac1226bff8764e48c44647e256e,ctat_session_90df54e6-0f3f-f2e3-3e97-c3cd2b91d974,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
f84fe3c6d0eb9ec3b7ea1b8f620b6fee,Stu_5b389ac1226bff8764e48c44647e256e,ctat_session_90df54e6-0f3f-f2e3-3e97-c3cd2b91d974,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,0,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
f1a03e28ad087c0de4dd0e78d3c8ff06,Stu_5b389ac1226bff8764e48c44647e256e,ctat_session_90df54e6-0f3f-f2e3-3e97-c3cd2b91d974,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
f27fe6995547c79cdd50546cee281ead,Stu_5b389ac1226bff8764e48c44647e256e,ctat_session_90df54e6-0f3f-f2e3-3e97-c3cd2b91d974,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
5d690731c0a4d8a54c2c2a0e20bfee11,Stu_5b59e9df6dfee789b25fb148a77aadd0,ctat_session_1f9b4b96-d101-d481-5446-16902cf8cd84,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,0,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
cba41c66e6d628e36449e78927b4b255,Stu_5b59e9df6dfee789b25fb148a77aadd0,ctat_session_1f9b4b96-d101-d481-5446-16902cf8cd84,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,0,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.5
987f16cc3fd8e35a27eee52913d4d7e8,Stu_5b5f8fa1ef946ded57caa47d997cb476,ctat_session_06c8b436-4f26-3257-ce47-678f79a5cee3,2. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,1. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
8cd0db4ff854c0e2d0a9dd74cf403e4d,Stu_5b5f8fa1ef946ded57caa47d997cb476,ctat_session_06c8b436-4f26-3257-ce47-678f79a5cee3,4. Which of the following statements aligns best with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
175de43c5fa58fcbe1dba2344546dd15,Stu_5b5f8fa1ef946ded57caa47d997cb476,ctat_session_06c8b436-4f26-3257-ce47-678f79a5cee3,10. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,9. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,0.0
7acdd992e29ce10848f9e5a4bd8063eb,Stu_5b8e1f8156e903622a5f33758d395177,ctat_session_95abbcc7-69b9-d5a4-f6c6-5d3246c3ef4e,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,0,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
42322622d80a589deec6bf1d911a21b9,Stu_5b8e1f8156e903622a5f33758d395177,ctat_session_95abbcc7-69b9-d5a4-f6c6-5d3246c3ef4e,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.5
558e8c49effe73c0cbf8fd28e84c2ca7,Stu_5b8e1f8156e903622a5f33758d395177,ctat_session_95abbcc7-69b9-d5a4-f6c6-5d3246c3ef4e,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.5
60f953980e9bd4207ee81d514616b901,Stu_5be0fc358335c76381c124fbab764f95,ctat_session_9dbb52d3-7a27-34a1-b5b5-459d998016ac,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
cdc76801fa94a058b39a3d5b00d753e3,Stu_5be0fc358335c76381c124fbab764f95,ctat_session_9dbb52d3-7a27-34a1-b5b5-459d998016ac,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
6f1a6c10af65e059f77f2d5611b92d7c,Stu_5be0fc358335c76381c124fbab764f95,ctat_session_9dbb52d3-7a27-34a1-b5b5-459d998016ac,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
60c510700cdcee53570a14528e09aaf9,Stu_5be0fc358335c76381c124fbab764f95,ctat_session_9dbb52d3-7a27-34a1-b5b5-459d998016ac,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,0.0
70abd7ac414fe101892204a0e43cb0ee,Stu_5c7114c467c308cb9b7d85cd84b960db,ctat_session_29a1ffcd-cd6d-905e-adb9-90d4ac65a971,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
0decd2b4da3ea1ebff1f41de6274950c,Stu_5c7114c467c308cb9b7d85cd84b960db,ctat_session_29a1ffcd-cd6d-905e-adb9-90d4ac65a971,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
436a45ed26e2283118473ff302907790,Stu_5c7114c467c308cb9b7d85cd84b960db,ctat_session_29a1ffcd-cd6d-905e-adb9-90d4ac65a971,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
5ddfc27711f681d55f236569073ea1c9,Stu_5c7114c467c308cb9b7d85cd84b960db,ctat_session_29a1ffcd-cd6d-905e-adb9-90d4ac65a971,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
29cf02d026718e5a1114e329e9baae97,Stu_5d34b1aad3c9ba5d30a585eea0c9577d,ctat_session_16581206-a1f9-5408-47a3-25ce4b2513a8,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
c2056789d3e17b2bcea15d0888baaea5,Stu_5d34b1aad3c9ba5d30a585eea0c9577d,ctat_session_16581206-a1f9-5408-47a3-25ce4b2513a8,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
7ab152fdde9586d6dfa910d9f32af824,Stu_5d34b1aad3c9ba5d30a585eea0c9577d,ctat_session_16581206-a1f9-5408-47a3-25ce4b2513a8,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
6d5c2da83ab1026640c22cc193b5c74e,Stu_5d34b1aad3c9ba5d30a585eea0c9577d,ctat_session_16581206-a1f9-5408-47a3-25ce4b2513a8,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
42741c5330a5ca0f2c4a0965078d92f4,Stu_5e36812fb11b4a7a24416938ba3aee5f,ctat_session_1cd0bfe3-26f7-45d8-b6c9-6ba26cc0cfe6,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
f3e70c8d72955ca4bbb41a0f87847ae6,Stu_5e5f9b73f0a995dc8d46962d479317b0,ctat_session_22fae547-678d-328c-cd0c-582b5edf4378,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
35e88091a704f03e24edefd2e2e66a7c,Stu_5e5f9b73f0a995dc8d46962d479317b0,ctat_session_22fae547-678d-328c-cd0c-582b5edf4378,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
314e2790cb688581f490326a3a6a2f64,Stu_5e5f9b73f0a995dc8d46962d479317b0,ctat_session_22fae547-678d-328c-cd0c-582b5edf4378,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
ef81ccb882e5c999b1137c80ea504f3b,Stu_5e5f9b73f0a995dc8d46962d479317b0,ctat_session_22fae547-678d-328c-cd0c-582b5edf4378,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,0,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
4852e038c8c9084e51fb4ae2a32d8624,Stu_5ec382d93e5c1a5d0a47e853aae2dec5,ctat_session_ac30e24f-de9b-f6b5-75b3-c18a09073a18,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.0
6db7203bf7014d8dd5936d3d31943ccb,Stu_5ec382d93e5c1a5d0a47e853aae2dec5,ctat_session_ac30e24f-de9b-f6b5-75b3-c18a09073a18,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
8769d7234f3235714bb9719690004a21,Stu_5ec382d93e5c1a5d0a47e853aae2dec5,ctat_session_ac30e24f-de9b-f6b5-75b3-c18a09073a18,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,0.0
a6020d5dd2ec66d4a86423b67bd102e5,Stu_5ec51f471451b3a040db26debadc8634,ctat_session_e0d941b4-a5c3-dd81-e124-e2be83505608,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,0.5
16b89646b1ed334b01da1470c3fa6181,Stu_5ec51f471451b3a040db26debadc8634,ctat_session_e0d941b4-a5c3-dd81-e124-e2be83505608,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
f936c04ff009b364d287e265de746f5a,Stu_5ec51f471451b3a040db26debadc8634,ctat_session_e0d941b4-a5c3-dd81-e124-e2be83505608,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
10e1835db48ae4ba64a01bbbad5e494b,Stu_5f1a93a2baf9fb7445a989f75b4e1245,ctat_session_f3a287b5-7f43-29bc-b0cf-d1fd6c2e18b0,2. Which of the following strategies below do you think would best support and increase Kevin's motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball? <br>I would text the student:,1,1. What exactly would you text to Kevin to increase his motivation to complete his math work and increase engagement by leveraging his love of sports and playing baseball?,1.0
b16abc39f2bebe373e149e4093183b70,Stu_5f1a93a2baf9fb7445a989f75b4e1245,ctat_session_f3a287b5-7f43-29bc-b0cf-d1fd6c2e18b0,4. Which of the following statements aligns with the rationale you chose and explained in Questions 2 and 3?,1,3. Why do you think the approach you selected in Question 2 will best support and increase Kevin's motivation to complete his math work and increase engagement?,1.0
21e3f923e5f80049efbd07cb9db6483b,Stu_5f1a93a2baf9fb7445a989f75b4e1245,ctat_session_f3a287b5-7f43-29bc-b0cf-d1fd6c2e18b0,10. Which of the following strategies below do you think would best support and increase Carla's motivation to complete her math work and increase engagement? I would tell Carla:,1,9. What exactly would you tell Carla to increase her motivation to learn math and increase her engagement?,1.0
8fc12f12bde284f787446dd29c471f2f,Stu_5f1a93a2baf9fb7445a989f75b4e1245,ctat_session_f3a287b5-7f43-29bc-b0cf-d1fd6c2e18b0,12. Which of the following statements aligns best with the rationale you chose and explained in Questions 10 and 11?,1,11. Why do you think the approach you selected in Question 11 will best support and increase Carla's motivation to complete her math work and increase engagement?,1.0
